,Page_Link,Page_Address,Price,Price_Change,Sys_Date
3089,http://www.har.com/1306-w-25th-st/sale_90001641,"1306 W 25th St, Houston, TX 77008",445000,None,07/09/2017
3090,http://www.har.com/5411-larkin-street/sale_51796402,"5411 Larkin Street, Houston, TX 77007",475000,price-reduction,07/09/2017
3091,http://www.har.com/2114-seamist-ct/sale_98121634,"2114 Seamist Ct, Houston, TX 77008",520000,None,07/09/2017
3092,http://www.har.com/1808--w-25/sale_42918644,"1808  W 25, Houston, TX 77008",529900,None,07/09/2017
3093,http://www.har.com/823-dorothy-st/sale_67285050,"823 Dorothy St, Houston, TX 77007",259900,off_market,07/09/2017
3094,http://www.har.com/1059-w-43rd-st/sale_38334087,"1059 W 43rd St, Houston, TX 77018",335000,off_market,07/09/2017
3095,http://www.har.com/2820-princeton-st/sale_34601364,"2820 Princeton St, Houston, TX 77009",427500,off_market,07/09/2017
3096,http://www.har.com/4113-eigel-st/sale_50396451,"4113 Eigel St, Houston, TX 77007",435000,off_market,07/09/2017
3097,http://www.har.com/822-w-26th-st/sale_50962805,"822 W 26th St, Houston, TX 77008",459900,off_market,07/09/2017
3098,http://www.har.com/4113-eigel-st/sale_50396451,"4113 Eigel St, Houston, TX 77007",429900,off_market,07/09/2017
3099,http://www.har.com/822-w-26th-st/sale_50962805,"822 W 26th St, Houston, TX 77008",457400,off_market,07/09/2017
3100,http://www.har.com/303-e-4th-st/sale_62148123,"303 E 4th St, Houston, TX 77007",495000,off_market,07/09/2017
3101,http://www.har.com/303-e-4th-st/sale_62148123,"303 E 4th St, Houston, TX 77007",485000,off_market,07/09/2017
3102,http://www.har.com/1325-richelieu-ln/sale_75323833,"1325 Richelieu Ln, Houston, TX 77018",389854,off_market,07/09/2017
3103,http://www.har.com/1808-w-25th/sale_42918644,"1808 W 25th, Houston, TX 77008",529900,off_market,07/09/2017
3104,http://www.har.com/1136-dorothy/sale_45196874,"1136 Dorothy, Houston, TX 77008",450000,price-reduction,07/09/2017
3105,http://www.har.com/344-victoria-dr/sale_19394214,"344 Victoria Dr, Houston, TX 77022",325000,price-reduction,07/09/2017
3106,http://www.har.com/5116-gibson/sale_69888414,"5116 Gibson, Houston, TX 77007",349900,price-reduction,07/09/2017
3107,http://www.har.com/405-e-32nd-st/sale_25610514,"405 E 32nd St, Houston, TX 77018",169900,None,07/10/2017
3108,http://www.har.com/1622-chantilly-ln/sale_4949152,"1622 Chantilly Ln, Houston, TX 77018",285000,None,07/10/2017
3109,http://www.har.com/4404-center-st/sale_33366870,"4404 Center St, Houston, TX 77007",329900,None,07/10/2017
3110,http://www.har.com/1120-luzon/sale_77556646,"1120 luzon, Houston, TX 77009",350000,None,07/10/2017
3111,http://www.har.com/5617-kiam-st--a/sale_22147894,"5617 Kiam St  A, Houston, TX 77007",369900,None,07/10/2017
3112,http://www.har.com/2318-radcliffe-st/sale_80602866,"2318 Radcliffe St, Houston, TX 77007",394000,None,07/10/2017
3113,http://www.har.com/419-t-c-jester-boulevard/sale_49948322,"419 T C Jester Boulevard, Houston, TX 77007",425000,None,07/10/2017
3114,http://www.har.com/1209-detering-st/sale_78497295,"1209 Detering St, Houston, TX 77007",425000,None,07/10/2017
3115,http://www.har.com/5408-lacy-st/sale_43874672,"5408 Lacy St, Houston, TX 77007",529900,price-reduction,07/10/2017
3116,http://www.har.com/6533-enid-st/sale_6011864,"6533 Enid St, Houston, TX 77022",242900,off_market,07/10/2017
3117,http://www.har.com/4908-feagan-st/sale_58023644,"4908 Feagan St, Houston, TX 77007",259900,off_market,07/10/2017
3118,http://www.har.com/4408-koehler-st--a/sale_95044006,"4408 Koehler St  A, Houston, TX 77007",319000,off_market,07/10/2017
3119,http://www.har.com/3308-omega/sale_95358614,"3308 Omega, Houston, TX 77022",339000,off_market,07/10/2017
3120,http://www.har.com/5535-darling-st/sale_64303394,"5535 Darling St, Houston, TX 77007",345000,off_market,07/10/2017
3121,http://www.har.com/4505-cornish-st/sale_25242254,"4505 Cornish St, Houston, TX 77007",375000,off_market,07/10/2017
3122,http://www.har.com/834-peddie-st/sale_77696526,"834 Peddie St, Houston, TX 77008",385000,off_market,07/10/2017
3123,http://www.har.com/1406-asbury-st/sale_89206144,"1406 Asbury St, Houston, TX 77007",429000,off_market,07/10/2017
3124,http://www.har.com/353-w-26th-st/sale_52873870,"353 W 26th St, Houston, TX 77008",430000,off_market,07/10/2017
3125,http://www.har.com/1230-24th/sale_53314064,"1230 24th, Houston, TX 77008",449000,off_market,07/10/2017
3126,http://www.har.com/6836-avenue-c/sale_60191541,"6836 Avenue C, Houston, TX 77011",525000,off_market,07/10/2017
3127,http://www.har.com/5408-lacy/sale_43874672,"5408 Lacy, Houston, TX 77007",529900,off_market,07/10/2017
3128,http://www.har.com/4324-oreilly-st/sale_25098438,"4324 O'Reilly St, HOUSTON, TX 77007",549900,off_market,07/10/2017
3129,http://www.har.com/239-cody-st/sale_45967334,"239 Cody St, Houston, TX 77009",369900,off_market,07/10/2017
3130,http://www.har.com/1230-timbergrove/sale_98054851,"1230 Timbergrove, Houston, TX 77008",479000,off_market,07/10/2017
3131,http://www.har.com/1815-ashland-st/sale_86999554,"1815 Ashland St, Houston, TX 77008",499999,off_market,07/10/2017
3132,http://www.har.com/1406-asbury-st/sale_89206144,"1406 Asbury St, Houston, TX 77007",426200,off_market,07/10/2017
3133,http://www.har.com/1766-de-milo-dr/sale_82453524,"1766 De Milo Dr, Houston, TX 77018",520000,off_market,07/10/2017
3134,http://www.har.com/1230-24th/sale_53314064,"1230 24th, Houston, TX 77008",424900,off_market,07/10/2017
3135,http://www.har.com/515-e-28th-st/sale_22378794,"515 E 28th St, Houston, TX 77008",399999,off_market,07/10/2017
3136,http://www.har.com/353-w-26th-st/sale_52873870,"353 W 26th St, Houston, TX 77008",423000,off_market,07/10/2017
3137,http://www.har.com/4408-koehler-st--a/sale_95044006,"4408 Koehler St  A, Houston, TX 77007",299000,off_market,07/10/2017
3138,http://www.har.com/239-cody-st/sale_45967334,"239 Cody St, Houston, TX 77009",359900,off_market,07/10/2017
3139,http://www.har.com/6836-avenue-c/sale_60191541,"6836 Avenue C, Houston, TX 77011",499900,off_market,07/10/2017
3140,http://www.har.com/834-cohn-st/sale_19157340,"834 Cohn St, Houston, TX 77007",329900,off_market,07/10/2017
3141,http://www.har.com/1124-jerome-st/sale_59578211,"1124 Jerome St, Houston, TX 77009",550000,off_market,07/10/2017
3142,http://www.har.com/704-e-24th-st/sale_63654922,"704 E 24th St, Houston, TX 77008",385000,off_market,07/10/2017
3143,http://www.har.com/1637-cortlandt-st/sale_43981845,"1637 Cortlandt St, Houston, TX 77008",425000,off_market,07/10/2017
3144,http://www.har.com/2227-haverhill-dr/sale_3870242,"2227 Haverhill Dr, Houston, TX 77008",415000,off_market,07/10/2017
3145,http://www.har.com/1808--w-25/sale_42918644,"1808  W 25, Houston, TX 77008",529900,off_market,07/10/2017
3146,http://www.har.com/1006-b-enid/sale_95466004,"1006 B Enid, Houston, TX 77009",439578,price-reduction,07/10/2017
3147,http://www.har.com/1320-w-25th-st--c/sale_88108544,"1320 W 25th St  C, Houston, TX 77008",315000,price-reduction,07/10/2017
3148,http://www.har.com/1818-ryon/sale_36427364,"1818 Ryon, Houston, TX 77009",169900,price-reduction,07/10/2017
3149,http://www.har.com/307-e-4th-st/sale_28419965,"307 E 4th St, Houston, TX 77007",485000,price-reduction,07/10/2017
3150,http://www.har.com/321-b-w-26/sale_57270902,"321 B W 26, Houston, TX 77008",374900,price-reduction,07/10/2017
3151,http://www.har.com/5404-rose-st/sale_51951875,"5404 Rose St, Houston, TX 77007",359000,price-reduction,07/10/2017
3152,http://www.har.com/5613-petty-st/sale_30134579,"5613 Petty St, Houston, TX 77007",415000,price-reduction,07/10/2017
3153,http://www.har.com/816-avenue-of-oaks-st/sale_98202803,"816 Avenue Of Oaks St, Houston, TX 77009",467000,price-reduction,07/10/2017
3154,http://www.har.com/110-westfield-st/sale_80320034,"110 Westfield St, Houston, TX 77022",125000,None,07/11/2017
3155,http://www.har.com/1709-gano-st/sale_92970718,"1709 Gano St, Houston, TX 77009",172000,None,07/11/2017
3156,http://www.har.com/741-worthshire-st/sale_42734695,"741 Worthshire St, Houston, TX 77008",199900,price-reduction,07/11/2017
3157,http://www.har.com/1029-adele-st/sale_96595020,"1029 Adele St, Houston, TX 77009",275000,None,07/11/2017
3158,http://www.har.com/1011-green-kensington/sale_49112547,"1011 Green Kensington, Houston, TX 77008",299900,None,07/11/2017
3159,http://www.har.com/1028-green-kensington/sale_92350824,"1028 Green Kensington, Houston, TX 77008",304900,None,07/11/2017
3160,http://www.har.com/1025-green-kensington/sale_25716284,"1025 Green Kensington, Houston, TX 77008",309900,None,07/11/2017
3161,http://www.har.com/1227-cheshire-ln/sale_99772441,"1227 Cheshire Ln, Houston, TX 77018",339000,None,07/11/2017
3162,http://www.har.com/1612-w-13th-st/sale_64340705,"1612 W 13th St, Houston, TX 77008",339995,None,07/11/2017
3163,http://www.har.com/1026-green-kensington/sale_10788560,"1026 Green Kensington, Houston, TX 77008",369900,None,07/11/2017
3164,http://www.har.com/4505-cornish-st/sale_34991211,"4505 Cornish St, Houston, TX 77007",374900,None,07/11/2017
3165,http://www.har.com/1029-green-kensington/sale_13380480,"1029 Green Kensington, Houston, TX 77008",374900,None,07/11/2017
3166,http://www.har.com/1714-ovid-st-a/sale_43104524,"1714 Ovid St #A, Houston, TX 77007",375000,None,07/11/2017
3167,http://www.har.com/19-crestwood-dr-8/sale_80898403,"19 Crestwood Dr #8, HOUSTON, TX 77007",375000,None,07/11/2017
3168,http://www.har.com/1027-green-kensington/sale_79116278,"1027 Green Kensington, Houston, TX 77008",379900,None,07/11/2017
3169,http://www.har.com/1539-malone/sale_27749414,"1539 Malone, Houston, TX 77007",380000,None,07/11/2017
3170,http://www.har.com/1030-green-kensington/sale_65871246,"1030 Green Kensington, Houston, TX 77008",384900,None,07/11/2017
3171,http://www.har.com/1307a-studer-st/sale_22548284,"1307A Studer St, Houston, TX 77007",399999,None,07/11/2017
3172,http://www.har.com/1416-sabine/sale_53731537,"1416 Sabine, Houston, TX 77007",410000,None,07/11/2017
3173,http://www.har.com/5217-blossom-st--b/sale_80180896,"5217 Blossom St  #B, Houston, TX 77007",420000,None,07/11/2017
3174,http://www.har.com/2202-tannehill-dr/sale_18055294,"2202 Tannehill Dr, Houston, TX 77008",429000,None,07/11/2017
3175,http://www.har.com/213-e-27/sale_91111928,"213 E 27, Houston, TX 77008",435000,None,07/11/2017
3176,http://www.har.com/2102-webster/sale_3657104,"2102 Webster, Houston, TX 77003",449000,None,07/11/2017
3177,http://www.har.com/218-payne-st/sale_72001194,"218 Payne St, Houston, TX 77009",449000,None,07/11/2017
3178,http://www.har.com/1043-del-norte/sale_98763365,"1043 Del Norte, Houston, TX 77018",500000,None,07/11/2017
3179,http://www.har.com/5313-gibson-st/sale_74425935,"5313 Gibson St, Houston, TX 77007",520000,None,07/11/2017
3180,http://www.har.com/1250-seamist-dr/sale_35407242,"1250 Seamist Dr, Houston, TX 77008",550000,None,07/11/2017
3181,http://www.har.com/741-e-13th-1_2-st/sale_68033049,"741 E 13th 1/2 St, Houston, TX 77008",559000,None,07/11/2017
3182,http://www.har.com/912-graceland-st/sale_27787824,"912 Graceland St, Houston, TX 77009",287500,off_market,07/11/2017
3183,http://www.har.com/310-s-jensen-drive-1/sale_22877362,"310 S Jensen Drive #1, Houston, TX 77003",294900,off_market,07/11/2017
3184,http://www.har.com/1827-de-milo-dr/sale_15133106,"1827 De Milo Dr, Houston, TX 77018",327900,off_market,07/11/2017
3185,http://www.har.com/1028-green-kensington/sale_38902968,"1028 Green Kensington, Houston, TX 77008",329900,off_market,07/11/2017
3186,http://www.har.com/1025-green-kensington/sale_15936314,"1025 Green Kensington, Houston, TX 77008",329900,off_market,07/11/2017
3187,http://www.har.com/2602-washington-ave--c/sale_45420533,"2602 Washington Ave  C, Houston, TX 77007",364500,off_market,07/11/2017
3188,http://www.har.com/3305-c-jefferson/sale_60677495,"3305 C Jefferson, Houston, TX 77003",365000,off_market,07/11/2017
3189,http://www.har.com/3212-polk-street/sale_90992105,"3212 Polk Street, Houston, TX 77003",369000,off_market,07/11/2017
3190,http://www.har.com/5916-center-st/sale_5630564,"5916 Center St, Houston, TX 77007",372590,off_market,07/11/2017
3191,http://www.har.com/1026-green-kensington/sale_21401833,"1026 Green Kensington, Houston, TX 77008",379900,off_market,07/11/2017
3192,http://www.har.com/1029-green-kensington/sale_90077945,"1029 Green Kensington, Houston, TX 77008",379900,off_market,07/11/2017
3193,http://www.har.com/4640-cornish-st/sale_49986654,"4640 Cornish St, Houston, TX 77007",380000,off_market,07/11/2017
3194,http://www.har.com/1027-green-kensington/sale_30236498,"1027 Green Kensington, Houston, TX 77008",399900,off_market,07/11/2017
3195,http://www.har.com/1307a-studer-st/sale_16254976,"1307A Studer St, Houston, TX 77007",405000,off_market,07/11/2017
3196,http://www.har.com/1030-green-kensington/sale_86332748,"1030 Green Kensington, Houston, TX 77008",409900,off_market,07/11/2017
3197,http://www.har.com/871-wakefield-c/sale_53381009,"871 Wakefield #C, Houston, TX 77018",410000,off_market,07/11/2017
3198,http://www.har.com/1416-sabine/sale_14391093,"1416 Sabine, Houston, TX 77007",420000,off_market,07/11/2017
3199,http://www.har.com/1919-johnson-st/sale_49414724,"1919 Johnson St, Houston, TX 77007",434999,off_market,07/11/2017
3200,http://www.har.com/1615-w-23rd-st/sale_85023084,"1615 W 23rd St, Houston, TX 77008",435000,off_market,07/11/2017
3201,http://www.har.com/1031-curtin-st/sale_75747274,"1031 Curtin St, Houston, TX 77018",465000,off_market,07/11/2017
3202,http://www.har.com/5313-gibson-st/sale_2916408,"5313 Gibson St, Houston, TX 77007",524900,off_market,07/11/2017
3203,http://www.har.com/4206-hain-st/sale_25850405,"4206 Hain St, Houston, TX 77009",320000,off_market,07/11/2017
3204,http://www.har.com/2211-bastrop-st/sale_98359517,"2211 Bastrop St, Houston, TX 77003",320000,off_market,07/11/2017
3205,http://www.har.com/1307a-studer-st/sale_16254976,"1307A Studer St, Houston, TX 77007",399999,off_market,07/11/2017
3206,http://www.har.com/2602-washington-ave--c/sale_45420533,"2602 Washington Ave  C, Houston, TX 77007",354500,off_market,07/11/2017
3207,http://www.har.com/1827-de-milo-dr/sale_15133106,"1827 De Milo Dr, Houston, TX 77018",324900,off_market,07/11/2017
3208,http://www.har.com/871-wakefield-c/sale_53381009,"871 Wakefield #C, Houston, TX 77018",399500,off_market,07/11/2017
3209,http://www.har.com/5336-darling-st--b/sale_83733246,"5336 Darling St  B, Houston, TX 77007",365000,off_market,07/11/2017
3210,http://www.har.com/1818-dart-st/sale_90722430,"1818 Dart St, Houston, TX 77007",499000,off_market,07/11/2017
3211,http://www.har.com/108-n-hutcheson/sale_76427791,"108 N Hutcheson, Houston, TX 77003",289900,off_market,07/11/2017
3212,http://www.har.com/1222-w-17th-st--e/sale_54530479,"1222 W 17th St  E, Houston, TX 77008",322500,off_market,07/11/2017
3213,http://www.har.com/1416-sabine/sale_14391093,"1416 Sabine, Houston, TX 77007",410000,off_market,07/11/2017
3214,http://www.har.com/5614-darling-st-c/sale_69163516,"5614 Darling St #C, Houston, TX 77007",459000,off_market,07/11/2017
3215,http://www.har.com/5916-center-st/sale_5630564,"5916 Center St, Houston, TX 77007",369900,off_market,07/11/2017
3216,http://www.har.com/1031-curtin-st/sale_75747274,"1031 Curtin St, Houston, TX 77018",435000,off_market,07/11/2017
3217,http://www.har.com/5313-gibson-st/sale_2916408,"5313 Gibson St, Houston, TX 77007",520000,off_market,07/11/2017
3218,http://www.har.com/2110-brooktree-dr/sale_5878334,"2110 Brooktree Dr, Houston, TX 77008",548000,off_market,07/11/2017
3219,http://www.har.com/3947-gibson-street/sale_98774929,"3947 Gibson Street, Houston, TX 77007",449900,off_market,07/11/2017
3220,http://www.har.com/5732-petty-st--a/sale_16987593,"5732 Petty St  A, Houston, TX 77007",500000,off_market,07/11/2017
3221,http://www.har.com/4206-hain-st/sale_25850405,"4206 Hain St, Houston, TX 77009",299000,off_market,07/11/2017
3222,http://www.har.com/2017-lazybrook-dr/sale_91427208,"2017 Lazybrook Dr, Houston, TX 77008",399900,off_market,07/11/2017
3223,http://www.har.com/607-archer-st/sale_36937738,"607 Archer St, Houston, TX 77009",260000,off_market,07/11/2017
3224,http://www.har.com/802-w-heights-hollow-ln/sale_97413299,"802 W Heights Hollow Ln, Houston, TX 77007",269900,off_market,07/11/2017
3225,http://www.har.com/3212-polk-street/sale_90992105,"3212 Polk Street, Houston, TX 77003",359000,off_market,07/11/2017
3226,http://www.har.com/4640-cornish-st/sale_49986654,"4640 Cornish St, Houston, TX 77007",370000,off_market,07/11/2017
3227,http://www.har.com/7-latham-st/sale_4949746,"7 Latham St, Houston, TX 77011",259000,off_market,07/11/2017
3228,http://www.har.com/3315-home-point-dr/sale_61679179,"3315 Home Point Dr, Houston, TX 77018",280000,off_market,07/11/2017
3229,http://www.har.com/1148-w-25th-st-h/sale_58914168,"1148 W 25th St. H, Houston, TX 77008",340000,price-reduction,07/11/2017
3230,http://www.har.com/1221-kinley-ln/sale_43492045,"1221 Kinley Ln, Houston, TX 77018",346000,price-reduction,07/11/2017
3231,http://www.har.com/1242-lehman-st/sale_84765313,"1242 Lehman St, Houston, TX 77018",409900,price-reduction,07/11/2017
3232,http://www.har.com/1726-stonecrest-dr/sale_22972746,"1726 Stonecrest Dr, Houston, TX 77018",470000,price-reduction,07/11/2017
3233,http://www.har.com/4822-ella-blv/sale_76413364,"4822 Ella Blv, Houston, TX 77018",299900,price-reduction,07/11/2017
3234,http://www.har.com/5342-darling-st--a/sale_60916476,"5342 Darling St  A, Houston, TX 77007",359900,price-reduction,07/11/2017
3235,http://www.har.com/713-usener-st/sale_71354644,"713 Usener St, Houston, TX 77009",435000,price-reduction,07/11/2017
3236,http://www.har.com/153-tidwell-rd/sale_71837084,"153 Tidwell Rd, Houston, TX 77022",170000,None,07/12/2017
3237,http://www.har.com/3417-engelke-st/sale_28531402,"3417 Engelke St, Houston, TX 77003",199900,None,07/12/2017
3238,http://www.har.com/1880-white-oak-dr-109/sale_69890238,"1880 White Oak Dr #109, Houston, TX 77009",205999,None,07/12/2017
3239,http://www.har.com/127-n-sidney-st/sale_61158356,"127 N Sidney St, Houston, TX 77003",220000,None,07/12/2017
3240,http://www.har.com/4209-elysian/sale_74491468,"4209 Elysian, Houston, TX 77009",298000,None,07/12/2017
3241,http://www.har.com/2612-bevis-st/sale_75504004,"2612 Bevis St, Houston, TX 77008",309900,None,07/12/2017
3242,http://www.har.com/5004-terry/sale_33369562,"5004 terry, Houston, TX 77009",315000,None,07/12/2017
3243,http://www.har.com/844-e29th/sale_39069109,"844 E.29th, Houston, TX 77009",339000,None,07/12/2017
3244,http://www.har.com/1907-brimberry-st/sale_41184142,"1907 Brimberry St, Houston, TX 77018",355000,None,07/12/2017
3245,http://www.har.com/1050-w-15th-1_2-st/sale_11469734,"1050 W 15th 1/2 St, Houston, TX 77008",359900,None,07/12/2017
3246,http://www.har.com/1209-hobbs-reach-ln/sale_43274418,"1209 Hobbs Reach Ln, Houston, TX 77008",378900,None,07/12/2017
3247,http://www.har.com/2206-wakefield-dr/sale_77233642,"2206 Wakefield Dr, Houston, TX 77018",379888,None,07/12/2017
3248,http://www.har.com/1504-beall-st/sale_91031740,"1504 Beall St, Houston, TX 77008",379900,None,07/12/2017
3249,http://www.har.com/2702-freund-street/sale_55490543,"2702 Freund Street, HOUSTON, TX 77003",384900,None,07/12/2017
3250,http://www.har.com/5656-darling-st/sale_1048243,"5656 Darling St, Houston, TX 77007",388000,None,07/12/2017
3251,http://www.har.com/5210-gibson-st--b/sale_57842474,"5210 Gibson St  B, Houston, TX 77007",395000,None,07/12/2017
3252,http://www.har.com/4217-rose-st-c/sale_49315654,"4217 Rose St #C, Houston, TX 77007",415000,None,07/12/2017
3253,http://www.har.com/906-reinerman-st/sale_73054928,"906 Reinerman St, HOUSTON, TX 77007",415900,None,07/12/2017
3254,http://www.har.com/1404-spring-st/sale_15338057,"1404 Spring St, Houston, TX 77007",420000,None,07/12/2017
3255,http://www.har.com/1427-w-22nd/sale_72458051,"1427 W. 22nd, HOUSTON, TX 77008",444500,None,07/12/2017
3256,http://www.har.com/219-h-w-27th-street/sale_86252034,"219 H W 27th Street, Houston, TX 77008",449999,None,07/12/2017
3257,http://www.har.com/612-gale-st/sale_53335445,"612 Gale St, Houston, TX 77009",470000,None,07/12/2017
3258,http://www.har.com/908-hutchins-st/sale_15318883,"908 Hutchins St, Houston, TX 77003",479000,None,07/12/2017
3259,http://www.har.com/1123-e-16th-st/sale_81232949,"1123 E 16th St, Houston, TX 77009",505000,None,07/12/2017
3260,http://www.har.com/411d-w-17th-st/sale_5361764,"411D W 17th St, Houston, TX 77008",525000,None,07/12/2017
3261,http://www.har.com/233-e-28/sale_13374242,"233 E 28, Houston, TX 77008",550000,None,07/12/2017
3262,http://www.har.com/4246-t-c-jester-boulevard/sale_70124480,"4246 T C Jester Boulevard, Houston, TX 77018",280000,off_market,07/12/2017
3263,http://www.har.com/1618-w-13th-st/sale_86230435,"1618 W 13th St, Houston, TX 77008",334000,off_market,07/12/2017
3264,http://www.har.com/1388-studer-st/sale_68075468,"1388 Studer St, Houston, TX 77007",347000,off_market,07/12/2017
3265,http://www.har.com/5004-terry-st/sale_42994649,"5004 Terry St, Houston, TX 77009",350000,off_market,07/12/2017
3266,http://www.har.com/127-payne-st/sale_58904541,"127 Payne St, Houston, TX 77009",379000,off_market,07/12/2017
3267,http://www.har.com/1150-w-22nd-st-unit-h/sale_38948434,"1150 W 22nd St Unit H, Houston, TX 77008",395000,off_market,07/12/2017
3268,http://www.har.com/1119-worthshire/sale_80318469,"1119 Worthshire, Housotn, TX 77008",398000,off_market,07/12/2017
3269,http://www.har.com/844-e-29th/sale_70205419,"844 E 29th, Houston, TX 77009",405000,off_market,07/12/2017
3270,http://www.har.com/3516-napavine-lane/sale_71609450,"3516 Napavine Lane, Houston, TX 77008",420000,off_market,07/12/2017
3271,http://www.har.com/1031-w-21st-st-d/sale_33366409,"1031 W 21st ST D, Houston, TX 77008",439000,off_market,07/12/2017
3272,http://www.har.com/236-detering-st/sale_58253550,"236 Detering St, Houston, TX 77007",440000,off_market,07/12/2017
3273,http://www.har.com/1312-alexander-st/sale_69769049,"1312 Alexander St, Houston, TX 77008",549995,off_market,07/12/2017
3274,http://www.har.com/1209-hobbs-reach-lane/sale_6434844,"1209 Hobbs Reach Lane, Houston, TX 77008",378900,off_market,07/12/2017
3275,http://www.har.com/5004-terry-st/sale_42994649,"5004 Terry St, Houston, TX 77009",330000,off_market,07/12/2017
3276,http://www.har.com/5004-terry-st/sale_42994649,"5004 Terry St, Houston, TX 77009",330000,off_market,07/12/2017
3277,http://www.har.com/236-detering-st/sale_58253550,"236 Detering St, Houston, TX 77007",430000,off_market,07/12/2017
3278,http://www.har.com/1327-sadler-st/sale_13046743,"1327 Sadler St, Houston, TX 77022",399900,off_market,07/12/2017
3279,http://www.har.com/844-e-29th/sale_70205419,"844 E 29th, Houston, TX 77009",389000,off_market,07/12/2017
3280,http://www.har.com/953-yale-st--b/sale_29114356,"953 Yale St  B, Houston, TX 77008",355000,off_market,07/12/2017
3281,http://www.har.com/1504-beall-st/sale_20693024,"1504 Beall St, Houston, TX 77008",384900,off_market,07/12/2017
3282,http://www.har.com/1031-w-21st-st-d/sale_33366409,"1031 W 21st ST D, Houston, TX 77008",434500,off_market,07/12/2017
3283,http://www.har.com/405-sue-st/sale_62050949,"405 Sue St, Houston, TX 77009",498500,off_market,07/12/2017
3284,http://www.har.com/3516-napavine-lane/sale_71609450,"3516 Napavine Lane, Houston, TX 77008",410000,off_market,07/12/2017
3285,http://www.har.com/1388-studer-st/sale_68075468,"1388 Studer St, Houston, TX 77007",339000,off_market,07/12/2017
3286,http://www.har.com/4246-t-c-jester-boulevard/sale_70124480,"4246 T C Jester Boulevard, Houston, TX 77018",275000,off_market,07/12/2017
3287,http://www.har.com/405-sue-st/sale_62050949,"405 Sue St, Houston, TX 77009",478500,off_market,07/12/2017
3288,http://www.har.com/802-e-39th-st/sale_76985638,"802 E 39th St, Houston, TX 77022",139900,off_market,07/12/2017
3289,http://www.har.com/1219-stonecrest-dr/sale_31692250,"1219 Stonecrest Dr, Houston, TX 77018",309900,off_market,07/12/2017
3290,http://www.har.com/721-w-12th-st/sale_29526404,"721 W 12th St, Houston, TX 77008",359900,off_market,07/12/2017
3291,http://www.har.com/219-hi-w-27th-street/sale_86252034,"219 H,I W 27th Street, Houston, TX 77008",449999,off_market,07/12/2017
3292,http://www.har.com/213-e-27/sale_91111928,"213 E 27, Houston, TX 77008",435000,off_market,07/12/2017
3293,http://www.har.com/1129-malone-st/sale_15959755,"1129 Malone St, Houston, TX 77007",399000,price-reduction,07/12/2017
3294,http://www.har.com/221-e-27/sale_63072008,"221 E 27, Houston, TX 77008",435000,price-increase,07/12/2017
3295,http://www.har.com/2904-leeland-st/sale_59926784,"2904 Leeland St, Houston, TX 77003",329000,price-reduction,07/12/2017
3296,http://www.har.com/4218-eli-st/sale_39322973,"4218 Eli St, Houston, TX 77007",424500,price-reduction,07/12/2017
3297,http://www.har.com/4413-koehler-st/sale_72200418,"4413 Koehler St, HOUSTON, TX 77007",365000,price-reduction,07/12/2017
3298,http://www.har.com/5005-s-hardy-street/sale_29914892,"5005 S Hardy Street, Houston, TX 77009",150000,price-reduction,07/12/2017
3299,http://www.har.com/5319-b-feagan/sale_15841697,"5319 B Feagan, Houston, TX 77007",505800,price-reduction,07/12/2017
3300,http://www.har.com/5832-darling-st--2/sale_67607142,"5832 Darling St , #2, Houston, TX 77007",319000,price-reduction,07/12/2017
3301,http://www.har.com/605-w-20th-st/sale_96444445,"605 W 20th St, Houston, TX 77008",499000,price-reduction,07/12/2017
3302,http://www.har.com/726-e-heights-hollow-ln/sale_86856856,"726 E Heights Hollow Ln, Houston, TX 77007",429000,price-reduction,07/12/2017
3303,http://www.har.com/840-w-25th-st--b/sale_62120074,"840 W 25th St  B, Houston, TX 77008",294900,price-reduction,07/12/2017
3304,http://www.har.com/864-wakefield--d/sale_92646545,"864 Wakefield  D, Houston, TX 77018",364990,price-reduction,07/12/2017
3305,http://www.har.com/864-wakefield-street-unit-c/sale_63270947,"864 Wakefield Street Unit C, Houston, TX 77018",364990,price-reduction,07/12/2017
3306,http://www.har.com/864-wakefield-street-unit-e/sale_21934154,"864 Wakefield Street Unit E, Houston, TX 77018",364990,price-reduction,07/12/2017
3307,http://www.har.com/903-w-30th-st/sale_42471196,"903 W 30th St, Houston, TX 77018",315000,price-reduction,07/12/2017
3308,http://www.har.com/907-lawrence-st/sale_43768434,"907 Lawrence St, Houston, TX 77008",429900,price-reduction,07/12/2017
3309,http://www.har.com/922-fisher-st-a/sale_62389747,"922 Fisher St A, Houston, TX 77018",449900,price-reduction,07/12/2017
3310,http://www.har.com/219-plaza-del-sol-park/sale_90181634,"219 Plaza Del Sol Park, Houston, TX 77020",225000,None,07/13/2017
3311,http://www.har.com/1603-viking-dr/sale_11118646,"1603 Viking Dr, Houston, TX 77018",265000,None,07/13/2017
3312,http://www.har.com/4025-tulane-street/sale_2402014,"4025 Tulane Street, Houston, TX 77018",269900,None,07/13/2017
3313,http://www.har.com/4027-tulane-street/sale_66878744,"4027 Tulane Street, Houston, TX 77018",269900,None,07/13/2017
3314,http://www.har.com/3320-b-cornell-st/sale_42664589,"3320 B Cornell St, Houston, TX 77022",284900,None,07/13/2017
3315,http://www.har.com/406-drennan-st/sale_36652325,"406 Drennan St, HOUSTON, TX 77003",299900,None,07/13/2017
