,Page_Link,Page_Address,Price,Price_Change,Sys_Date
274,4517-feagan-st--apt-a/sale_47940587,"4517 Feagan St  Apt A, Houston, TX 77007",325000,None,6/4/17
275,1713-alamo-st/sale_59917499,"1713 Alamo St, Houston, TX 77007",325000,None,6/4/17
276,3329-new-garden-view-ln/sale_3714342,"3329 New Garden View Ln, Houston, TX 77018",325000,None,6/4/17
277,1232-prince/sale_1932564,"1232 Prince, Houston, TX 77008",325000,price-reduction,6/4/17
278,5530-kiam-st/sale_5686499,"5530 Kiam St, Houston, TX 77007",325000,None,6/4/17
279,310-mcalpine-st/sale_35006246,"310 McAlpine St, HOUSTON, TX 77003",325000,price-reduction,6/4/17
280,6707-avenue-c/sale_87875478,"6707 Avenue C, Houston, TX 77011",325000,price-reduction,6/4/17
281,1320-w-25th-st--c/sale_88108544,"1320 W 25th St  C, Houston, TX 77008",325000,None,6/4/17
282,4107-kolb-st/sale_73229424,"4107 Kolb St, Houston, TX 77007",326000,price-reduction,6/4/17
283,307-northwood/sale_15816944,"307 Northwood, Houston, TX 77009",327000,None,6/4/17
284,1236-prince/sale_63498394,"1236 Prince, Houston, TX 77008",327500,None,6/4/17
285,1827-de-milo-dr/sale_15133106,"1827 De Milo Dr, Houston, TX 77018",327900,price-reduction,6/4/17
286,2822-leeland-st/sale_46296724,"2822 Leeland St, Houston, TX 77003",328000,None,6/4/17
287,4435-eigel-st/sale_92666142,"4435 Eigel St, Houston, TX 77007",328000,price-reduction,6/4/17
288,344-victoria-dr/sale_19394214,"344 Victoria Dr, Houston, TX 77022",329000,None,6/4/17
289,1612-bonner-st/sale_46221646,"1612 Bonner St, Houston, TX 77007",329000,None,6/4/17
290,402-e-25th-st/sale_27004443,"402 E 25th St, Houston, TX 77008",329000,price-reduction,6/4/17
291,1319-colorado-st--b/sale_55947079,"1319 Colorado St  B, Houston, TX 77007",329000,None,6/4/17
292,407-c-n-nagle-st/sale_87880678,"407 C N Nagle St, Houston, TX 77003",329000,None,6/4/17
293,1116-e-25th-st/sale_19682292,"1116 E 25th St, Houston, TX 77009",329000,None,6/4/17
294,3714-chapman-st/sale_34529064,"3714 Chapman St, Houston, TX 77009",329900,None,6/4/17
295,2214-althea/sale_79329634,"2214 Althea, Houston, TX 77018",329900,None,6/4/17
296,1028-green-kensington/sale_38902968,"1028 Green Kensington, Houston, TX 77008",329900,None,6/4/17
297,1025-green-kensington/sale_15936314,"1025 Green Kensington, Houston, TX 77008",329900,None,6/4/17
298,1408-bragg/sale_8023472,"1408 Bragg, Houston, TX 77009",329900,None,6/4/17
299,4404-center-st/sale_61570028,"4404 Center St, Houston, TX 77007",329900,price-reduction,6/4/17
300,4205-terry/sale_23718444,"4205 Terry, Houston, TX 77009",330000,None,6/4/17
301,1601-libbey-dr/sale_5978850,"1601 Libbey Dr, Houston, TX 77018",330000,None,6/4/17
302,5817-downing-st/sale_78250314,"5817 Downing St, Houston, TX 77020",330000,None,6/4/17
303,2510-brinkman/sale_91181492,"2510 Brinkman, Houston, TX 77008",330000,None,6/4/17
304,2821-pease-st/sale_82563514,"2821 Pease St, Houston, TX 77003",333900,price-reduction,6/4/17
305,1618-w-13th-st/sale_86230435,"1618 W 13th St, Houston, TX 77008",334000,None,6/4/17
306,3106-baer-street/sale_48644379,"3106 Baer Street, Houston, TX 77020",334175,None,6/4/17
307,3106-baer/sale_98533824,"3106 Baer, Houston, TX 77020",334175,None,6/4/17
308,734-link/sale_45704345,"734 Link, HOUSTON, TX 77008",334900,None,6/4/17
309,1322-hussion/sale_46842224,"1322 Hussion, Houston, TX 77003",335000,None,6/4/17
310,827-w-16th-st/sale_28028671,"827 W 16th St, Houston, TX 77008",335000,None,6/4/17
311,2612-bevis-st/sale_25210270,"2612 Bevis St, Houston, TX 77008",335000,None,6/4/17
312,3900-center-st/sale_91112834,"3900 Center St, Houston, TX 77007",335000,price-reduction,6/4/17
313,2119-stacy-knoll/sale_54400943,"2119 Stacy Knoll, Houston, TX 77008",335000,None,6/4/17
314,1059-w-43rd-st/sale_38334087,"1059 W 43rd St, Houston, TX 77018",335000,price-reduction,6/4/17
315,331-w-30th-st/sale_88410324,"331 W 30th St, Houston, TX 77018",335000,None,6/4/17
316,1320-hussion/sale_66960374,"1320 Hussion, Houston, TX 77003",335000,price-reduction,6/4/17
317,1318-hussion/sale_53469651,"1318 Hussion, Houston, TX 77003",335000,price-reduction,6/4/17
318,1109-w-15th-1_2-st/sale_70256712,"1109 W 15th 1/2 St, Houston, TX 77008",337500,price-reduction,6/4/17
319,1807-stacy-crest/sale_35706470,"1807 Stacy Crest, Houston, TX 77008",339000,None,6/4/17
320,5121-elysian/sale_59287581,"5121 Elysian, HOUSTON, TX 77009",339000,None,6/4/17
321,3310-omega/sale_21750444,"3310 Omega, Houston, TX 77022",339000,None,6/4/17
322,3024-commerce-st/sale_79289404,"3024 Commerce St, Houston, TX 77003",339000,None,6/4/17
323,6737-avenue-p--a/sale_44386704,"6737 Avenue P  A, Houston, TX 77011",339000,None,6/4/17
324,855-w-43rd-st/sale_75293689,"855 W 43rd St, Houston, TX 77018",339000,price-reduction,6/4/17
325,874-fisher-st/sale_57805442,"874 Fisher St, Houston, TX 77018",339000,price-reduction,6/4/17
326,5911-katy-st/sale_50144830,"5911 Katy St, Houston, TX 77007",339000,None,6/4/17
327,761-grove/sale_98098455,"761 Grove, Houston, TX 77020",339000,None,6/4/17
328,3308-omega/sale_95358614,"3308 Omega, Houston, TX 77022",339000,None,6/4/17
329,1001-booth-st/sale_7561924,"1001 Booth St, Houston, TX 77009",339000,None,6/4/17
330,5123-elysian-street/sale_83933068,"5123 Elysian Street, Houston, TX 77009",339000,None,6/4/17
331,622-e-27th-st/sale_51274434,"622 E 27th St, Houston, TX 77008",339900,None,6/4/17
332,728-link/sale_5880549,"728 Link, HOUSTON, TX 77009",339900,None,6/4/17
333,5109-larkin-st--c/sale_50354614,"5109 Larkin St  C, Houston, TX 77007",339900,price-reduction,6/4/17
334,3950-floyd-st-14/sale_55955867,"3950 Floyd St #14, Houston, TX 77007",339974,price-reduction,6/4/17
335,1307-brooks-st/sale_81756056,"1307 Brooks St, Houston, TX 77009",339990,price-reduction,6/4/17
336,326-eado-park-circle/sale_66531233,"326 Eado Park Circle, Houston, TX 77020",339990,None,6/4/17
337,328-eado-park-circle/sale_25950117,"328 EaDo Park Circle, Houston, TX 77020",339990,None,6/4/17
338,324-eado-park-circle/sale_44749474,"324 EaDo Park Circle, Houston, TX 77020",339990,None,6/4/17
339,5813-washington-ave--a/sale_79088440,"5813 Washington Ave  A, Houston, TX 77007",340000,price-reduction,6/4/17
340,3255-maxroy-st/sale_52004573,"3255 Maxroy St, Houston, TX 77008",344000,price-reduction,6/4/17
341,1823-stacy-crs/sale_95310141,"1823 Stacy Crs, Houston, TX 77008",344900,price-reduction,6/4/17
342,336-eado-park-circle/sale_12982448,"336 EaDo Park Circle, Houston, TX 77020",344990,None,6/4/17
343,878-fisher-st/sale_66387541,"878 Fisher St, Houston, TX 77018",345000,None,6/4/17
344,2626-willowby-dr/sale_29461154,"2626 Willowby Dr, Houston, TX 77008",345000,None,6/4/17
345,5535-darling-st/sale_64303394,"5535 Darling St, Houston, TX 77007",345000,None,6/4/17
346,3019-gillespie-st/sale_21549322,"3019 Gillespie St, Houston, TX 77020",345000,None,6/4/17
347,1219-w-30th/sale_49018487,"1219 W 30th, Houston, TX 77018",345000,None,6/4/17
348,506-azaleadell-dr/sale_2481988,"506 Azaleadell Dr, Houston, TX 77018",345000,price-reduction,6/4/17
349,5214-washington-avenue/sale_57543006,"5214 Washington Avenue, Houston, TX 77007",345000,None,6/4/17
350,1638-walton-st/sale_24123696,"1638 Walton St, Houston, TX 77009",345000,price-reduction,6/4/17
351,1373-studer-st/sale_54448142,"1373 Studer St, Houston, TX 77007",346900,None,6/4/17
352,1388-studer-st/sale_68075468,"1388 Studer St, Houston, TX 77007",347000,None,6/4/17
353,1710-stacy-fls/sale_42600463,"1710 Stacy Fls, Houston, TX 77008",349000,None,6/4/17
354,1414-laird-st--a/sale_11362896,"1414 Laird St  A, Houston, TX 77008",349000,price-reduction,6/4/17
355,765-grove/sale_61824176,"765 Grove, Houston, TX 77020",349000,None,6/4/17
356,4910-hardy/sale_8912027,"4910 Hardy, Houston, TX 77009",349000,price-reduction,6/4/17
357,4254-t-c-jester-blv/sale_14973625,"4254 T C Jester Blv, Houston, TX 77018",349495,price-reduction,6/4/17
358,3277-maxroy-st/sale_32835140,"3277 Maxroy St, Houston, TX 77008",349500,None,6/4/17
359,1253-hobbs-reach-ln/sale_25305884,"1253 Hobbs Reach Ln, Houston, TX 77008",349500,price-reduction,6/4/17
360,1142-hempstead-villa-ln/sale_51077204,"1142 Hempstead Villa Ln, Houston, TX 77008",349900,None,6/4/17
361,730-link/sale_15785980,"730 Link, HOUSTON, TX 77008",349900,None,6/4/17
362,834-cohn-st/sale_77904513,"834 Cohn St, Houston, TX 77007",349900,price-reduction,6/4/17
363,1118-lakin-street/sale_19155744,"1118 Lakin Street, Houston, TX 77007",349900,price-reduction,6/4/17
364,1717-althea-dr/sale_58311223,"1717 Althea Dr, Houston, TX 77018",349900,price-reduction,6/4/17
365,1405-sylvester/sale_42451676,"1405 Sylvester, Houston, TX 77009",349900,None,6/4/17
366,910-cohn-st/sale_88687916,"910 Cohn St, Houston, TX 77007",349900,None,6/4/17
367,1517-alexander-st/sale_77231583,"1517 Alexander St, Houston, TX 77008",349900,None,6/4/17
368,4205-terry/sale_32585448,"4205 Terry, Houston, TX 77009",349999,None,6/4/17
369,1506-cordell-st/sale_3064848,"1506 Cordell St, Houston, TX 77009",350000,None,6/4/17
370,935-adele-st/sale_97446944,"935 Adele St, Houston, TX 77009",350000,None,6/4/17
371,1524-w-22nd-st/sale_10738599,"1524 W 22nd St, Houston, TX 77008",350000,None,6/4/17
372,1106-bingham-st/sale_69668832,"1106 Bingham St, Houston, TX 77007",350000,None,6/4/17
373,5004-terry-st/sale_42994649,"5004 Terry St, Houston, TX 77009",350000,None,6/4/17
374,2322-poinciana/sale_23759173,"2322 Poinciana, Houston, TX 77018",350000,None,6/4/17
375,4602-center-st/sale_38997463,"4602 Center St, Houston, TX 77007",350000,None,6/4/17
376,406-robert-lee-rd/sale_4403655,"406 Robert Lee Rd, Houston, TX 77009",350000,price-reduction,6/4/17
377,3812-beggs-st/sale_50993761,"3812 Beggs St, Houston, TX 77009",350000,None,6/4/17
378,6928-avenue-u/sale_17960365,"6928 Avenue U, Houston, TX 77011",350000,None,6/4/17
379,1013-w-cavalcade-st/sale_46343990,"1013 W Cavalcade St, Houston, TX 77009",350000,price-reduction,6/4/17
380,5319-floyd-st--a/sale_55661274,"5319 Floyd St  A, Houston, TX 77007",350000,price-reduction,6/4/17
381,8402-appleton-street/sale_76520671,"8402 Appleton Street, Houston, TX 77022",350000,price-reduction,6/4/17
382,637-rutland-st-3/sale_77187014,"637 Rutland St #3, Houston, TX 77007",350000,None,6/4/17
383,4002-spencer-st/sale_20558184,"4002 Spencer St, Houston, TX 77007",350000,price-reduction,6/4/17
384,1801-w-14th-1_2-st/sale_92694644,"1801 W 14th 1/2 St, Houston, TX 77008",350000,None,6/4/17
385,1715-maud-st/sale_52078316,"1715 Maud St, Houston, TX 77007",350000,price-reduction,6/4/17
386,1114-e-summer-st/sale_36988755,"1114 E Summer St, Houston, TX 77007",350000,None,6/4/17
387,5308-a-larkin-st/sale_31784365,"5308 A Larkin St, Houston, TX 77007",352900,price-reduction,6/4/17
388,316-eado-park-circle/sale_31870470,"316 EaDo Park Circle, Houston, TX 77020",354990,None,6/4/17
389,318-eado-park-circle/sale_7924154,"318 Eado Park Circle, Houston, TX 77020",354990,None,6/4/17
390,2621-lawrence-st/sale_84007724,"2621 Lawrence St, Houston, TX 77008",355000,None,6/4/17
391,2727-sherwin-st/sale_99208658,"2727 Sherwin St, Houston, TX 77007",355000,price-reduction,6/4/17
392,905-w-19th-st/sale_84860503,"905 W 19th St, Houston, TX 77008",355000,None,6/4/17
393,953-yale-st--b/sale_36854512,"953 Yale St  B, Houston, TX 77008",355000,price-reduction,6/4/17
394,832-garden-oaks-ter/sale_98384719,"832 Garden Oaks Ter, Houston, TX 77018",355000,price-reduction,6/4/17
395,723-e-37th/sale_13047926,"723 E 37th, Houston, TX 77022",356500,None,6/4/17
396,5218-petty-st--d/sale_24343288,"5218 Petty St  D, Houston, TX 77007",358000,None,6/4/17
397,3407-northwood-st/sale_16010564,"3407 Northwood St, Houston, TX 77009",359000,None,6/4/17
398,1034-nashua-st/sale_85230486,"1034 Nashua St, Houston, TX 77008",359000,price-reduction,6/4/17
399,1046-w-23rd-st--b/sale_50774582,"1046 W 23rd St  B, Houston, TX 77008",359000,None,6/4/17
400,926-w-26th-st/sale_66322742,"926 W 26th St, Houston, TX 77008",359000,price-reduction,6/4/17
401,5416-kiam--b/sale_26386454,"5416 Kiam  B, Houston, TX 77007",359000,price-reduction,6/4/17
402,1403-w-26th-st/sale_59775704,"1403 W 26th St, Houston, TX 77008",359000,price-reduction,6/4/17
403,763-grove/sale_46567974,"763 Grove, Houston, TX 77020",359000,None,6/4/17
404,1306-roberts-street/sale_84534329,"1306 Roberts Street, Houston, TX 77003",359000,price-reduction,6/4/17
405,1304-roberts-street/sale_95960453,"1304 Roberts Street, Houston, TX 77003",359000,price-reduction,6/4/17
406,1302-utah-st/sale_31032701,"1302 Utah St, Houston, TX 77007",359000,price-reduction,6/4/17
407,5525-petty-b/sale_83180229,"5525 Petty, B, Houston, TX 77007",359000,price-reduction,6/4/17
408,1218-w-23rd-e/sale_15538351,"1218 W 23rd E, Houston, TX 77008",359000,price-reduction,6/4/17
409,1317-cheshire-ln/sale_47006559,"1317 Cheshire Ln, Houston, TX 77018",359500,None,6/4/17
410,4416-spencer/sale_68591404,"4416 Spencer, Houston, TX 77007",359500,price-reduction,6/4/17
411,1361-studer-st/sale_51024479,"1361 Studer St, Houston, TX 77007",359500,price-reduction,6/4/17
412,4305-eigel-st/sale_64936215,"4305 Eigel St, Houston, TX 77007",359900,price-reduction,6/4/17
413,4033-buck-st/sale_6877360,"4033 Buck St, Houston, TX 77020",359900,price-reduction,6/4/17
414,2327-chantilly-ln/sale_73481584,"2327 Chantilly Ln, Houston, TX 77018",359900,price-reduction,6/4/17
415,2712-polk-st/sale_16498134,"2712 Polk St, Houston, TX 77003",359990,price-reduction,6/4/17
416,1111-louise-st/sale_93193764,"1111 Louise St, Houston, TX 77009",359999,price-reduction,6/4/17
417,5839-petty-st--c/sale_53376654,"5839 Petty St  C, Houston, TX 77007",360000,None,6/4/17
418,5509-kansas--a/sale_4701138,"5509 Kansas  A, Houston, TX 77007",360000,None,6/4/17
419,722-w-24th-st/sale_29554201,"722 W 24th St, Houston, TX 77008",360000,None,6/4/17
420,1042-w-23rd-st--j/sale_48559202,"1042 W 23rd St  J, Houston, TX 77008",360000,None,6/4/17
421,2423-roy-cir/sale_91817487,"2423 Roy Cir, Houston, TX 77007",360000,None,6/4/17
422,922-w-15th-1_2-st/sale_23326823,"922 W 15th 1/2 St, Houston, TX 77008",360000,None,6/4/17
423,222-delaney/sale_6335688,"222 Delaney, Houston, TX 77009",360000,None,6/4/17
424,1317-birdsall-st/sale_40817888,"1317 Birdsall st, houston, TX 77007",360000,price-reduction,6/4/17
425,5334-darling-st--b/sale_81873806,"5334 Darling St  B, Houston, TX 77007",364000,None,6/4/17
426,3214-polk-street/sale_18594554,"3214 Polk Street, Houston, TX 77003",364000,price-reduction,6/4/17
427,3216-polk-street/sale_5216949,"3216 Polk Street, Houston, TX 77003",364000,price-reduction,6/4/17
428,2602-washington-ave--c/sale_45420533,"2602 Washington Ave  C, Houston, TX 77007",364500,None,6/4/17
429,2608-arlington-st/sale_54396248,"2608 Arlington St, Houston, TX 77008",365000,price-reduction,6/4/17
430,1231-roberts-st/sale_95539783,"1231 Roberts St, Houston, TX 77003",365000,price-reduction,6/4/17
431,3305-b-jefferson/sale_32504844,"3305 B Jefferson, Houston, TX 77003",365000,None,6/4/17
432,3305-c-jefferson/sale_60677495,"3305 C Jefferson, Houston, TX 77003",365000,None,6/4/17
433,5305-nett-st--a/sale_21266489,"5305 Nett St  A, Houston, TX 77007",365000,None,6/4/17
434,3872-center-st/sale_47979147,"3872 Center St, Houston, TX 77007",365000,None,6/4/17
435,1250-lamonte-ln/sale_27158285,"1250 Lamonte Ln, Houston, TX 77018",365000,None,6/4/17
436,405-e-28th-st/sale_48865524,"405 E 28th St, Houston, TX 77008",365000,price-reduction,6/4/17
437,250-e-28th-st/sale_11806697,"250 E 28th St, Houston, TX 77008",365650,None,6/4/17
438,2119-marion-st/sale_41361954,"2119 Marion St, Houston, TX 77009",369000,None,6/4/17
439,836-herkimer-st/sale_50984465,"836 Herkimer St, Houston, TX 77007",369000,None,6/4/17
440,5747-kansas-st/sale_69216440,"5747 Kansas St, Houston, TX 77007",369000,None,6/4/17
441,1016-eubanks/sale_13863534,"1016 Eubanks, HOUSTON, TX 77022",369000,None,6/4/17
442,1403-sylvester/sale_39637363,"1403 Sylvester, Houston, TX 77009",369000,None,6/4/17
443,1319-w--22-nd-st/sale_83122622,"1319 W  22 ND St, HOUSTON, TX 77008",369000,price-reduction,6/4/17
444,1241-nelson-falls-ln/sale_83538674,"1241 Nelson Falls Ln, Houston, TX 77008",369000,price-reduction,6/4/17
445,2606-shady-acres-court/sale_9564294,"2606 Shady Acres Court, Houston, TX 77008",369000,price-reduction,6/4/17
446,1302-roberts-street/sale_51055024,"1302 Roberts Street, Houston, TX 77003",369000,price-reduction,6/4/17
447,3218-polk-street/sale_36422416,"3218 Polk Street, Houston, TX 77003",369000,price-reduction,6/4/17
448,3212-polk-street/sale_90992105,"3212 Polk Street, Houston, TX 77003",369000,price-reduction,6/4/17
449,4914-hardy/sale_79728754,"4914 Hardy, Houston, TX 77009",369000,price-reduction,6/4/17
450,5939-kiam-st-unit-d/sale_99984567,"5939 Kiam St UNIT D, Houston, TX 77007",369500,None,6/4/17
451,931-w-17th-st/sale_10730414,"931 W 17th St, Houston, TX 77008",369500,price-reduction,6/4/17
452,5443-kansas/sale_72676138,"5443 Kansas, Houston, TX 77007",369900,None,6/4/17
453,258-w-28th/sale_93975667,"258 W 28th, Houston, TX 77008",369900,None,6/4/17
454,6625-letein-st/sale_24109783,"6625 Letein St, Houston, TX 77008",369900,None,6/4/17
455,1219-roberts-st/sale_47712367,"1219 Roberts St, Houston, TX 77003",369900,None,6/4/17
456,1220-curtin-st/sale_30675791,"1220 Curtin St, Houston, TX 77018",369900,None,6/4/17
457,1010-studer-st/sale_74098643,"1010 Studer St, Houston, TX 77007",369900,None,6/4/17
458,2708-freund-st/sale_33880051,"2708 Freund St, HOUSTON, TX 77003",369900,price-reduction,6/4/17
459,1442-yale-st/sale_96515414,"1442 Yale St, Houston, TX 77008",369900,price-reduction,6/4/17
460,244-w-28th/sale_17480947,"244 W 28th, Houston, TX 77008",369900,None,6/4/17
461,2342-commerce/sale_14974295,"2342 Commerce, Houston, TX 77003",369900,None,6/4/17
462,4219-koehler/sale_55507354,"4219 Koehler, HOUSTON, TX 77007",369999,price-reduction,6/4/17
463,5119-nett/sale_80039186,"5119 Nett, Houston, TX 77007",370000,None,6/4/17
464,1016-studer-st/sale_6347864,"1016 Studer St, Houston, TX 77007",370000,price-reduction,6/4/17
465,706-english-st/sale_74919781,"706 English St, Houston, TX 77009",370000,price-reduction,6/4/17
466,2112-reinerman-st--b/sale_22261417,"2112 Reinerman St  B, Houston, TX 77007",372000,None,6/4/17
467,722-n-shepherd-dr/sale_21576644,"722 N Shepherd Dr, Houston, TX 77007",372000,price-reduction,6/4/17
468,4413-koehler-st/sale_72200418,"4413 Koehler St, HOUSTON, TX 77007",372000,None,6/4/17
469,5916-center-st/sale_5630564,"5916 Center St, Houston, TX 77007",372590,None,6/4/17
470,750-e-17th-st/sale_81167448,"750 E 17th St, Houston, TX 77008",374000,None,6/4/17
471,3516-moore-st/sale_71900798,"3516 Moore St, Houston, TX 77009",374900,price-reduction,6/4/17
472,960-patterson-st/sale_5601653,"960 Patterson St, Houston, TX 77007",374900,None,6/4/17
473,1422-bragg/sale_81409054,"1422 Bragg, Houston, TX 77009",374900,None,6/4/17
474,2706-freund-street/sale_34647490,"2706 Freund Street, HOUSTON, TX 77003",374900,price-reduction,6/4/17
475,2704-freund-street/sale_74848476,"2704 Freund Street, HOUSTON, TX 77003",374900,price-reduction,6/4/17
476,5004-schuler-st/sale_72244484,"5004 Schuler St, Houston, TX 77007",374900,price-reduction,6/4/17
477,5739-a-kansas-st/sale_83050659,"5739 A Kansas St, Houston, TX 77007",374999,None,6/4/17
478,4209-marina-st--b/sale_43432348,"4209 Marina St # B, Houston, TX 77007",374999,price-reduction,6/4/17
479,1308-idylwild-st/sale_89704318,"1308 Idylwild St, Houston, TX 77009",375000,None,6/4/17
480,806-duff-ln/sale_58952405,"806 Duff Ln, Houston, TX 77022",375000,None,6/4/17
481,1907-fletcher-st-a/sale_45917201,"1907 Fletcher St A, Houston, TX 77009",375000,None,6/4/17
482,800-woodcrest-dr/sale_48105747,"800 Woodcrest Dr, Houston, TX 77018",375000,None,6/4/17
483,2107-bidwell-dr/sale_25783446,"2107 Bidwell Dr, Houston, TX 77018",375000,price-reduction,6/4/17
